City_ID,city,country,date,lat,lng,max_temp,humidity,cloudiness,wind speed
298,Itoman,JP,2021-01-12 00:17:56,26.1247,127.6694,55.4,76,75,25.32
299,Karachi,PK,2021-01-12 00:17:35,24.9056,67.0822,46.4,39,0,9.22
300,Myitkyina,MM,2021-01-12 00:17:56,25.3833,97.4,56.66,87,84,3.22
301,Coalinga,US,2021-01-12 00:17:57,36.1397,-120.3602,60.01,58,28,1.01
302,Sur,OM,2021-01-12 00:17:22,22.5667,59.5289,65.48,52,4,11.23
303,Kruisfontein,ZA,2021-01-12 00:08:15,-34.0033,24.7314,66.99,93,100,3.0
304,Galle,LK,2021-01-12 00:17:57,6.0367,80.217,75.31,90,78,5.41
305,Zelhem,NL,2021-01-12 00:17:57,52.0067,6.3486,44.01,92,100,8.99
306,Codrington,AU,2021-01-12 00:17:58,-38.2667,141.9667,60.58,65,91,11.05
307,Puerto Narino,CO,2021-01-12 00:17:58,-3.7703,-70.3831,78.8,94,75,2.3
308,Marawi,PH,2021-01-12 00:17:58,7.9986,124.2928,75.99,95,56,1.01
309,Mozarlandia,BR,2021-01-12 00:17:59,-14.7447,-50.5706,76.33,83,83,2.53
310,Okakarara,NA,2021-01-12 00:17:59,-20.5833,17.4333,66.81,87,100,12.93
311,Iqaluit,CA,2021-01-12 00:16:04,63.7506,-68.5145,6.8,78,90,3.38
312,Tsumeb,NA,2021-01-12 00:18:00,-19.2333,17.7167,66.2,94,100,6.91
313,Radomsko,PL,2021-01-12 00:18:00,51.0671,19.4448,26.01,10,68,1.01
314,Richards Bay,ZA,2021-01-12 00:05:13,-28.783,32.0377,72.7,88,60,3.27
315,Ahuimanu,US,2021-01-12 00:09:19,21.4447,-157.8378,80.6,65,20,8.05
316,Sao Joao Da Barra,BR,2021-01-12 00:08:41,-21.6403,-41.0511,77.14,87,36,18.3
317,San Fernando,PH,2021-01-12 00:18:01,15.0286,120.6898,73.4,68,75,11.5
318,Pangnirtung,CA,2021-01-12 00:18:01,66.1451,-65.7125,1.4,85,75,1.03
319,Dire Dawa,ET,2021-01-12 00:18:01,9.5931,41.8661,63.39,57,44,3.71
320,Shimoda,JP,2021-01-12 00:08:13,34.6667,138.95,44.6,70,75,6.91
321,Ketchikan,US,2021-01-12 00:17:24,55.3422,-131.6461,42.8,87,90,16.11
322,Rocha,UY,2021-01-12 00:12:42,-34.4833,-54.3333,72.54,87,100,7.31
323,Portland,US,2021-01-12 00:08:16,45.5234,-122.6762,48.0,71,90,16.11
324,Airai,TL,2021-01-12 00:18:02,-8.9266,125.4092,70.77,85,22,0.6
325,Kalang,PH,2021-01-12 00:18:02,5.9197,121.3631,80.64,78,98,5.01
326,Iznoski,RU,2021-01-12 00:18:02,54.9881,35.3108,9.64,96,100,1.7
327,Price,US,2021-01-12 00:18:03,39.5994,-110.8107,28.4,50,1,0.83
328,Varkaus,FI,2021-01-12 00:18:03,62.3153,27.873,15.8,92,90,11.5
329,Puerto Escondido,MX,2021-01-12 00:15:06,15.85,-97.0667,77.0,78,20,2.35
330,Tuatapere,NZ,2021-01-12 00:08:12,-46.1333,167.6833,70.3,42,0,0.89
331,Sao Filipe,CV,2021-01-12 00:18:04,14.8961,-24.4956,69.46,74,43,15.68
332,Makakilo City,US,2021-01-12 00:18:04,21.3469,-158.0858,82.4,61,1,9.22
333,Wairoa,NZ,2021-01-12 00:18:04,-39.0333,177.3667,73.0,65,18,8.01
334,Caravelas,BR,2021-01-12 00:18:05,-17.7125,-39.2481,76.44,87,0,6.29
335,Ocean City,US,2021-01-12 00:18:05,39.2776,-74.5746,42.01,81,1,4.61
336,Atar,MR,2021-01-12 00:05:08,20.5169,-13.0499,59.45,42,100,9.26
337,Cockburn Town,TC,2021-01-12 00:17:06,21.4612,-71.1419,78.28,79,35,16.62
338,Teguldet,RU,2021-01-12 00:18:05,57.3064,88.1667,-26.05,85,0,3.65
339,Itaituba,BR,2021-01-12 00:12:50,-4.2761,-55.9836,80.6,89,75,5.75
340,Kibala,TD,2021-01-12 00:18:06,9.1104,18.3463,62.6,59,0,3.76
341,Ajdabiya,LY,2021-01-12 00:09:04,30.7554,20.2263,66.56,40,50,15.79
342,Cedar City,US,2021-01-12 00:16:05,37.6775,-113.0619,33.8,47,1,6.91
343,Road Town,VG,2021-01-12 00:17:41,18.4167,-64.6167,78.01,73,20,9.22
344,Belyy Yar,RU,2021-01-12 00:18:07,53.6039,91.3903,-0.4,71,40,6.71
345,Oktyabrskoye,RU,2021-01-12 00:18:07,43.0645,44.7417,32.0,100,100,2.24
346,Vostok,RU,2021-01-12 00:18:08,46.4856,135.8833,-0.8,86,99,3.36
347,Sabla,NG,2021-01-12 00:18:08,12.7525,4.7077,73.04,19,0,11.23
348,Plettenberg Bay,ZA,2021-01-12 00:18:08,-34.0527,23.3716,68.99,93,43,6.64
349,Cayenne,GF,2021-01-12 00:16:51,4.9333,-52.3333,77.0,94,75,6.91
350,Clyde River,CA,2021-01-12 00:18:09,70.4692,-68.5914,1.4,85,90,11.5
351,Bud,US,2021-01-12 00:08:16,39.447,-86.1758,24.8,86,90,4.61
352,Ndele,CF,2021-01-12 00:18:09,8.4109,20.6473,69.19,23,0,6.46
353,Sokoni,TZ,2021-01-12 00:18:10,-6.4333,39.55,80.78,79,94,17.13
354,Beaufort,MY,2021-01-12 00:18:10,5.3473,115.7455,78.8,89,20,2.3
355,Buzmeyin,TM,2021-01-12 00:18:10,38.0507,58.2056,32.0,74,0,6.91
356,Kapuskasing,CA,2021-01-12 00:18:10,49.4169,-82.4331,26.6,93,65,4.61
357,Adrar,MR,2021-01-12 00:18:10,20.5022,-10.0711,56.57,38,100,9.37
358,San Quintin,MX,2021-01-12 00:14:09,30.4833,-115.95,64.2,40,0,3.8
359,Saint-Joseph,RE,2021-01-12 00:18:11,-21.3667,55.6167,78.8,83,90,3.44
360,Marienburg,PL,2021-01-12 00:18:11,54.0359,19.0266,32.0,82,100,8.01
361,Almunecar,ES,2021-01-12 00:18:02,36.7339,-3.6907,44.01,90,12,3.0
362,Agutaya,PH,2021-01-12 00:18:12,11.148,120.9417,78.96,78,100,33.46
363,Tamworth,GB,2021-01-12 00:18:12,52.634,-1.6959,48.0,94,100,8.99
364,Sosua,DO,2021-01-12 00:18:12,19.7667,-70.5167,75.2,100,75,12.03
365,Toccoa,US,2021-01-12 00:18:13,34.5773,-83.3324,41.0,93,90,3.44
366,Dikson,RU,2021-01-12 00:18:13,73.5069,80.5464,7.41,96,100,4.9
367,Ust-Tsilma,RU,2021-01-12 00:18:13,65.441,52.1498,-15.48,86,24,0.78
368,Akdepe,TM,2021-01-12 00:18:13,42.0551,59.3788,28.4,93,0,2.3
369,Etoka,RU,2021-01-12 00:18:13,43.9194,43.0483,30.2,93,90,6.71
370,Vestmannaeyjar,IS,2021-01-12 00:08:46,63.4427,-20.2734,37.04,78,3,13.71
371,Arnes,NO,2021-01-12 00:18:14,60.1211,11.4663,14.0,85,0,4.61
372,Preobrazheniye,RU,2021-01-12 00:18:14,42.9019,133.9064,19.63,94,100,10.58
373,Baykit,RU,2021-01-12 00:18:14,61.67,96.37,-21.21,82,96,1.77
374,Maneadero,MX,2021-01-12 00:18:15,31.7167,-116.5667,66.0,62,0,1.99
375,Kichera,RU,2021-01-12 00:18:15,55.9375,110.0997,-4.86,83,100,3.8
376,Viedma,AR,2021-01-12 00:17:35,-40.8135,-62.9967,61.61,29,7,7.31
377,Kaeo,NZ,2021-01-12 00:18:16,-35.1,173.7833,75.99,59,59,5.99
378,Acarau,BR,2021-01-12 00:18:16,-2.8856,-40.12,77.86,81,2,12.82
379,Grindavik,IS,2021-01-12 00:18:16,63.8424,-22.4338,28.4,80,20,9.22
380,Kumbo,CM,2021-01-12 00:18:16,6.2,10.6667,59.9,34,0,5.37
381,Dogondoutchi,NE,2021-01-12 00:18:17,13.6393,4.0287,75.24,18,0,10.85
382,Tete,MZ,2021-01-12 00:18:17,-16.1564,33.5867,77.0,100,75,4.76
383,Grand-Santi,GF,2021-01-12 00:09:30,4.25,-54.3833,72.72,97,98,2.53
384,Yerbogachen,RU,2021-01-12 00:17:45,61.2767,108.0108,-35.63,82,93,2.06
385,Semypolky,UA,2021-01-12 00:18:18,50.7167,30.9333,30.99,86,90,4.47
386,Pisco,PE,2021-01-12 00:18:18,-13.7,-76.2167,71.6,83,0,18.41
387,Tromso,NO,2021-01-12 00:18:18,69.6496,18.957,23.0,58,0,24.16
388,Abha,SA,2021-01-12 00:08:54,18.2164,42.5053,44.6,87,40,6.91
389,Bozoum,CF,2021-01-12 00:18:19,6.3193,16.3799,67.37,26,96,2.55
390,Mayna,RU,2021-01-12 00:18:19,54.1135,47.6231,-13.7,90,3,4.74
391,Northam,GB,2021-01-12 00:04:30,51.0333,-4.2167,48.99,95,100,14.0
392,Chichi,NG,2021-01-12 00:18:19,7.2721,8.9332,79.11,38,0,9.71
393,Victor Harbor,AU,2021-01-12 00:18:20,-35.5667,138.6167,66.99,60,81,5.99
394,Verkhnevilyuysk,RU,2021-01-12 00:08:36,63.4453,120.3167,-43.62,81,92,1.54
395,General Pico,AR,2021-01-12 00:18:21,-35.6566,-63.7568,68.29,23,0,11.63
396,Brenham,US,2021-01-12 00:14:55,30.1669,-96.3977,39.2,81,90,8.05
397,Bilma,NE,2021-01-12 00:18:21,18.6853,12.9164,65.08,26,0,4.29
398,Locri,IT,2021-01-12 00:18:21,38.2414,16.2623,53.6,87,75,6.91
399,Giyani,ZA,2021-01-12 00:18:21,-23.3025,30.7187,72.09,74,25,6.73
400,Bonito,BR,2021-01-12 00:18:21,-21.1211,-56.4819,80.8,55,0,1.97
401,Pailon,BO,2021-01-12 00:18:22,-17.65,-62.75,77.0,88,66,10.36
402,Merauke,ID,2021-01-12 00:18:22,-8.4667,140.3333,85.06,68,82,2.35
403,Tucurui,BR,2021-01-12 00:18:22,-3.7661,-49.6725,75.18,90,63,2.37
404,Bloomsburg,US,2021-01-12 00:18:23,41.0037,-76.4549,30.99,77,17,1.7
405,Bodden Town,KY,2021-01-12 00:18:23,19.2833,-81.25,79.0,89,20,9.22
406,Morant Bay,JM,2021-01-12 00:14:47,17.8815,-76.4093,82.4,65,20,17.27
407,Esmeraldas,BR,2021-01-12 00:18:23,-19.7625,-44.3139,78.8,78,40,4.61
408,Beringovskiy,RU,2021-01-12 00:18:23,63.05,179.3167,-21.05,81,44,12.84
409,Moerai,PF,2021-01-12 00:18:24,-22.4333,-151.3333,80.71,76,100,19.17
410,Fereydun Kenar,IR,2021-01-12 00:18:24,36.6864,52.5225,49.35,62,0,1.5
411,Nicoya,CR,2021-01-12 00:18:24,10.1483,-85.452,82.4,65,75,21.85
412,Houma,US,2021-01-12 00:18:24,29.5958,-90.7195,42.8,81,90,5.75
413,Hay River,CA,2021-01-12 00:08:27,60.8156,-115.7999,32.0,74,50,10.36
414,Constitucion,CL,2021-01-12 00:16:42,-35.3333,-72.4167,56.77,61,0,18.59
415,Mecca,SA,2021-01-12 00:18:25,21.4267,39.8261,70.59,48,0,6.13
416,Esil,KZ,2021-01-12 00:18:25,51.9556,66.4042,12.97,96,100,8.52
417,Roald,NO,2021-01-12 00:18:25,62.5833,6.1333,32.0,93,90,9.22
418,Morgan City,US,2021-01-12 00:17:25,29.6994,-91.2068,39.99,87,90,8.05
419,Monrovia,LR,2021-01-12 00:14:55,6.3005,-10.7969,75.2,94,75,9.62
420,Tonantins,BR,2021-01-12 00:18:26,-2.8731,-67.8022,74.44,95,73,2.04
421,Fort Nelson,CA,2021-01-12 00:18:26,58.8053,-122.7002,23.0,93,90,6.91
422,Adre,TD,2021-01-12 00:18:26,13.4667,22.2,60.85,28,0,12.35
423,Puerto Del Rosario,ES,2021-01-12 00:18:26,28.5004,-13.8627,57.2,72,0,6.91
424,Tiarei,PF,2021-01-12 00:18:27,-17.5333,-149.3333,84.2,65,75,10.36
425,Bisira,PA,2021-01-12 00:18:27,8.5196,-81.7115,60.75,100,98,6.04
426,Port Hawkesbury,CA,2021-01-12 00:18:27,45.6169,-61.3485,28.0,80,1,4.61
427,Ulma,DE,2021-01-12 00:18:27,48.3984,9.9916,23.0,74,76,3.0
428,Sola,VU,2021-01-12 00:18:28,-13.8833,167.55,84.2,84,75,6.85
429,Deputatskiy,RU,2021-01-12 00:18:28,69.3,139.9,-39.95,79,0,1.16
430,Conselheiro Pena,BR,2021-01-12 00:18:28,-19.1722,-41.4722,75.56,81,77,5.68
431,North Bend,US,2021-01-12 00:18:28,43.4065,-124.2243,55.4,76,90,6.91
432,Namatanai,PG,2021-01-12 00:18:28,-3.6667,152.4333,85.26,66,99,6.35
433,Cotonou,BJ,2021-01-12 00:18:29,6.3654,2.4183,80.6,94,40,8.05
434,Shakawe,BW,2021-01-12 00:18:29,-18.3667,21.85,71.11,86,95,3.42
435,Lasa,IT,2021-01-12 00:17:18,46.6166,10.7002,15.8,53,0,8.05
436,Paraiso,CR,2021-01-12 00:18:29,9.8383,-83.8656,68.0,73,75,11.5
437,Oyama,JP,2021-01-12 00:18:30,36.3,139.8,39.99,80,75,3.44
438,Bathsheba,BB,2021-01-12 00:04:38,13.2167,-59.5167,77.0,83,40,12.66
439,Sibolga,ID,2021-01-12 00:04:50,1.7427,98.7792,75.0,84,100,3.98
440,Ninghai,CN,2021-01-12 00:18:31,29.2892,121.4247,34.0,84,0,4.56
441,Altay,CN,2021-01-12 00:18:31,47.8667,88.1167,9.28,71,46,2.04
442,Braganca,BR,2021-01-12 00:18:31,-1.0536,-46.7656,75.04,92,26,2.26
443,Kuhdasht,IR,2021-01-12 00:18:31,33.535,47.6061,38.34,57,0,1.9
444,Boguchany,RU,2021-01-12 00:18:32,58.3814,97.4531,-28.64,82,0,3.24
445,Atambua,ID,2021-01-12 00:18:32,-9.1061,124.8925,81.21,77,25,0.25
446,East Millcreek,US,2021-01-12 00:18:32,40.7,-111.8105,35.01,86,1,19.57
447,Nabire,ID,2021-01-12 00:18:32,-3.3667,135.4833,82.4,75,100,0.49
448,Buala,SB,2021-01-12 00:18:32,-8.145,159.5921,82.6,79,100,8.52
449,Nelson Bay,AU,2021-01-12 00:17:07,-32.7167,152.15,80.01,53,0,6.91
450,Ko Samui,TH,2021-01-12 00:18:33,9.5357,99.9357,80.26,70,64,17.16
451,Aksu,CN,2021-01-12 00:18:33,41.1231,80.2644,6.55,76,0,2.46
452,Morvi,IN,2021-01-12 00:18:12,22.8167,70.8333,59.0,55,20,4.61
453,Maniitsoq,GL,2021-01-12 00:17:03,65.4167,-52.9,19.42,94,100,5.88
454,Vigrestad,NO,2021-01-12 00:18:33,58.5667,5.7,32.0,93,40,3.44
455,Brae,GB,2021-01-12 00:18:34,60.3964,-1.353,35.6,87,40,17.27
456,Wanning,CN,2021-01-12 00:18:34,18.8003,110.3967,54.18,68,95,16.55
457,Eureka,US,2021-01-12 00:18:34,40.8021,-124.1637,57.99,79,93,1.01
458,Sogne,NO,2021-01-12 00:18:35,58.0833,7.8167,30.0,86,29,3.44
459,Erenhot,CN,2021-01-12 00:18:35,43.6475,111.9767,6.53,88,76,12.08
460,Itacoatiara,BR,2021-01-12 00:18:35,-3.1431,-58.4442,76.51,89,43,1.54
461,Shenjiamen,CN,2021-01-12 00:18:35,29.9576,122.298,39.38,67,0,17.69
462,Kozhva,RU,2021-01-12 00:17:54,65.1073,57.0459,-16.74,82,77,3.65
463,Clyde,US,2021-01-12 00:18:36,41.3042,-82.9752,28.99,83,8,1.99
464,Svetlyy,RU,2021-01-12 00:18:36,54.675,20.1347,33.8,80,0,13.42
465,Puro,PH,2021-01-12 00:18:36,12.4841,123.3827,76.78,81,96,17.13
466,Havelock,US,2021-01-12 00:18:36,34.8791,-76.9013,44.6,87,90,6.91
467,Manubul,PH,2021-01-12 00:18:37,5.4732,120.7986,82.78,70,49,1.19
468,Beloha,MG,2021-01-12 00:18:37,-25.1667,45.05,73.13,85,0,8.86
469,Kholtoson,RU,2021-01-12 00:18:37,50.2981,103.3097,-2.43,82,88,4.09
470,Kununurra,AU,2021-01-12 00:09:18,-15.7667,128.7333,86.0,84,10,4.61
471,Sharanga,RU,2021-01-12 00:18:38,57.1775,46.5396,-5.98,92,100,5.23
472,Mayumba,GA,2021-01-12 00:09:26,-3.432,10.6554,78.21,88,99,8.93
473,Grand Gaube,MU,2021-01-12 00:18:38,-20.0064,57.6608,79.0,86,98,8.99
474,Seoul,KR,2021-01-12 00:14:29,37.5683,126.9778,12.2,85,75,4.61
475,Ambilobe,MG,2021-01-12 00:16:17,-13.2,49.05,74.07,94,19,2.08
476,Areka,ET,2021-01-12 00:18:39,7.0667,37.7,59.95,67,75,5.86
477,Painesville,US,2021-01-12 00:18:39,41.7245,-81.2457,30.2,64,90,8.05
478,Tevaitoa,PF,2021-01-12 00:18:39,-16.7833,-151.5,81.34,76,81,20.38
479,Tamiahua,MX,2021-01-12 00:18:39,21.2667,-97.45,57.02,66,94,14.23
480,Revda,RU,2021-01-12 00:18:40,56.801,59.9303,-5.8,71,40,11.18
481,Kaman,IN,2021-01-12 00:18:40,27.65,77.2667,47.17,53,0,6.13
482,Pafos,CY,2021-01-12 00:18:40,34.7667,32.4167,55.4,76,0,3.44
483,Camana,PE,2021-01-12 00:18:40,-16.6228,-72.7111,70.93,75,98,7.18
484,Tazovskiy,RU,2021-01-12 00:18:40,67.4667,78.7,3.15,94,100,13.35
485,Berdigestyakh,RU,2021-01-12 00:18:41,62.0989,126.6992,-41.06,80,74,4.25
486,Leh,IN,2021-01-12 00:18:41,34.1667,77.5833,-0.02,36,0,2.21
487,Rio Grande,BR,2021-01-12 00:18:27,-32.035,-52.0986,69.78,94,100,12.53
488,Wawa,NG,2021-01-12 00:18:41,9.9022,4.4192,77.5,20,0,3.71
489,Kolobrzeg,PL,2021-01-12 00:18:41,54.1757,15.5834,33.01,95,100,27.38
490,Rabo De Peixe,PT,2021-01-12 00:18:42,37.8,-25.5833,59.0,100,90,5.75
491,Karratha,AU,2021-01-12 00:18:42,-20.7377,116.8463,90.99,53,18,14.09
492,Molina,CL,2021-01-12 00:18:42,-35.1167,-71.2833,73.99,35,0,8.05
493,Shahr-E Kord,IR,2021-01-12 00:18:42,32.3256,50.8644,10.4,61,0,4.61
494,Vallenar,CL,2021-01-12 00:18:42,-28.5708,-70.7581,70.16,32,0,3.27
495,Horta,PT,2021-01-12 00:18:43,38.5333,-28.6333,61.61,90,99,18.14
496,Half Moon Bay,US,2021-01-12 00:04:11,37.4636,-122.4286,60.01,82,1,11.5
497,Ziro,IN,2021-01-12 00:18:43,27.6333,93.8333,40.8,100,100,1.66
498,Komsomolskiy,UZ,2021-01-12 00:04:48,40.4272,71.7189,26.6,54,0,6.91
499,Margate,GB,2021-01-12 00:16:59,51.3813,1.3862,46.0,82,100,4.0
500,Waipawa,NZ,2021-01-12 00:18:43,-41.4122,175.5153,70.0,72,61,9.22
501,Nador,MA,2021-01-12 00:18:44,35.174,-2.9287,51.8,76,0,8.05
502,Handan,CN,2021-01-12 00:18:44,36.6006,114.4678,29.79,63,3,9.04
503,Garden City,US,2021-01-12 00:18:44,42.3256,-83.331,30.2,69,90,17.27
504,Mocuba,MZ,2021-01-12 00:18:44,-16.8392,36.9856,74.64,96,98,1.74
505,Seymchan,RU,2021-01-12 00:18:45,62.8833,152.4333,-28.79,83,100,1.45
506,Saint Anthony,US,2021-01-12 00:18:45,45.0205,-93.218,32.0,80,1,5.75
507,Nagayo,JP,2021-01-12 00:18:45,32.8242,129.8861,41.0,81,75,10.36
508,Sorland,NO,2021-01-12 00:16:39,67.667,12.6934,32.34,88,0,21.21
509,Tucuma,BR,2021-01-12 00:18:46,-0.1833,-50.05,76.53,92,100,6.31
510,Katsuura,JP,2021-01-12 00:18:46,35.1333,140.3,41.0,53,92,1.99
511,Itamaraju,BR,2021-01-12 00:18:46,-17.0392,-39.5311,72.27,96,4,3.33
512,Mareeba,AU,2021-01-12 00:18:46,-17.0,145.4333,87.8,70,40,8.05
513,Middelkerke,BE,2021-01-12 00:18:46,51.1558,2.8418,46.4,87,75,26.46
514,Hofn,IS,2021-01-12 00:18:47,64.2539,-15.2082,30.18,86,0,4.92
515,Gumrak,RU,2021-01-12 00:18:47,48.7826,44.3824,21.2,86,90,4.47
516,Lahaina,US,2021-01-12 00:15:46,20.8783,-156.6825,82.4,57,75,5.75
517,Kaseda,JP,2021-01-12 00:18:47,31.4167,130.3167,37.4,100,75,8.05
518,Yeppoon,AU,2021-01-12 00:18:47,-23.1333,150.7333,84.2,51,20,10.36
519,Huilong,CN,2021-01-12 00:18:48,31.8111,121.655,37.0,59,0,11.48
520,Charters Towers,AU,2021-01-12 00:18:48,-20.1,146.2667,79.47,75,92,11.27
521,Guisa,CU,2021-01-12 00:18:48,20.255,-76.5386,77.0,83,75,13.8
522,Faya,SA,2021-01-12 00:18:48,18.3851,42.4509,42.8,87,40,6.91
523,Mananara,MG,2021-01-12 00:18:48,-16.1667,49.7667,73.24,88,16,4.59
524,Pangkalanbuun,ID,2021-01-12 00:14:23,-2.6833,111.6167,77.43,90,84,1.01
525,Tigil,RU,2021-01-12 00:17:57,57.8,158.6667,4.53,87,100,3.83
526,Shache,CN,2021-01-12 00:18:49,38.4167,77.2406,11.57,85,0,1.74
527,Karatau,KZ,2021-01-12 00:18:49,43.1667,70.4667,37.29,66,88,27.34
528,Knysna,ZA,2021-01-12 00:18:49,-34.0363,23.0471,66.2,100,90,9.22
529,Tecoanapa,MX,2021-01-12 00:18:50,16.5167,-98.75,79.86,73,2,5.99
530,Tabou,CI,2021-01-12 00:18:50,4.423,-7.3528,77.85,87,100,7.29
531,Sitka,US,2021-01-12 00:18:50,57.0531,-135.33,42.8,75,90,12.66
532,Hambantota,LK,2021-01-12 00:18:50,6.1241,81.1185,77.2,86,95,1.36
533,Hovd,MN,2021-01-12 00:18:51,48.0056,91.6419,14.97,72,14,4.0
534,Anloga,GH,2021-01-12 00:18:51,5.7947,0.8973,80.6,89,20,5.75
535,Caernarfon,GB,2021-01-12 00:18:51,53.1413,-4.2702,48.2,93,90,19.57
536,Yoichi,JP,2021-01-12 00:18:51,43.2039,140.7703,24.01,79,75,6.91
537,Alamos,MX,2021-01-12 00:18:52,27.0167,-108.9333,72.0,37,0,4.05
538,Tura,IN,2021-01-12 00:15:11,25.5198,90.2201,57.9,64,3,3.04
539,Agirish,RU,2021-01-12 00:18:52,61.9247,63.0231,-23.46,87,0,0.6
540,Awbari,LY,2021-01-12 00:18:52,26.5921,12.7805,64.38,26,26,6.38
541,Sistranda,NO,2021-01-12 00:18:53,63.7256,8.834,21.2,79,75,6.91
542,Porto Walter,BR,2021-01-12 00:16:52,-8.2686,-72.7439,76.44,91,90,1.25
543,Sabha,LY,2021-01-12 00:18:06,27.0377,14.4283,65.28,25,36,12.3
544,Chake Chake,TZ,2021-01-12 00:18:53,-5.2459,39.7666,78.66,76,23,10.71
545,Mandal,IN,2021-01-12 00:18:53,25.45,74.5667,50.56,44,0,3.18
546,Dawlatabad,AF,2021-01-12 00:18:53,36.4141,64.9053,36.32,68,0,3.6
547,Yaan,NG,2021-01-12 00:09:35,7.3833,8.5667,76.68,33,0,5.61
548,Gewane,ET,2021-01-12 00:18:54,10.1664,40.6453,68.04,66,23,5.3
549,Bacong,PH,2021-01-12 00:18:54,9.2464,123.2956,80.6,78,90,13.8
550,Barra Do Corda,BR,2021-01-12 00:18:54,-5.5,-45.25,75.87,90,86,0.34
551,Matara,LK,2021-01-12 00:18:55,5.9485,80.5353,75.65,90,78,3.44
552,Thessalon,CA,2021-01-12 00:18:55,46.2501,-83.5666,30.2,93,90,10.31
553,Sangin,AF,2021-01-12 00:12:37,32.0728,64.8359,36.52,62,0,2.26
554,Nuevo Progreso,MX,2021-01-12 00:18:55,23.1667,-97.95,48.0,61,60,8.01
555,La Paz,BO,2021-01-12 00:18:55,-16.5,-68.15,48.2,76,75,5.75
556,Bubaque,GW,2021-01-12 00:18:56,11.2833,-15.8333,81.64,58,67,14.29
557,Santiago De Cuba,CU,2021-01-12 00:18:56,20.0247,-75.8219,80.6,74,40,12.66
558,Soyo,AO,2021-01-12 00:18:56,-6.1349,12.3689,77.34,84,27,7.36
559,Cullman,US,2021-01-12 00:18:56,34.1748,-86.8436,37.99,93,90,5.75
560,Cassilandia,BR,2021-01-12 00:15:52,-19.1133,-51.7342,80.55,63,95,2.57
561,La Rioja,ES,2021-01-12 00:18:56,42.25,-2.5,35.01,86,0,11.5
562,Guarapari,BR,2021-01-12 00:18:57,-20.6667,-40.4975,79.0,83,40,8.05
563,Safranbolu,TR,2021-01-12 00:18:57,41.2508,32.6942,53.62,68,92,0.47
564,Haverfordwest,GB,2021-01-12 00:18:57,51.8017,-4.9691,48.2,93,75,26.46
565,Tomatlan,MX,2021-01-12 00:18:57,19.9333,-105.25,75.92,47,0,3.98
566,Suntar,RU,2021-01-12 00:18:58,62.1444,117.6319,-41.51,80,94,1.72
567,Matagami,CA,2021-01-12 00:18:58,49.7502,-77.6328,19.4,93,90,8.05
568,Along,IN,2021-01-12 00:18:58,28.1667,94.7667,56.21,80,88,1.95
569,Eskisehir,TR,2021-01-12 00:18:44,39.7767,30.5206,50.0,81,40,3.44
570,Muli,MV,2021-01-12 00:16:55,2.9167,73.5667,81.09,77,98,12.95
571,Mozhaysk,RU,2021-01-12 00:18:59,55.5019,36.0272,3.97,95,100,1.36
572,Champasak,LA,2021-01-12 00:18:59,14.75,106.0,57.2,62,75,18.41
573,Auki,SB,2021-01-12 00:09:25,-8.7676,160.7034,82.67,80,100,5.95
574,Bay City,US,2021-01-12 00:18:59,43.5945,-83.8889,28.4,80,90,13.8
575,Jaru,BR,2021-01-12 00:19:00,-10.4389,-62.4664,75.45,92,92,3.22
576,Jiayuguan,CN,2021-01-12 00:19:00,39.8167,98.3,15.76,70,0,11.3
577,Padang,ID,2021-01-12 00:12:40,-0.9492,100.3543,75.36,87,100,8.1
578,Taywarah,AF,2021-01-12 00:19:00,33.35,64.4167,19.2,53,0,4.61
579,Divnomorskoye,RU,2021-01-12 00:19:00,44.5011,38.1353,38.82,80,100,6.58
580,Swan Hill,AU,2021-01-12 00:09:29,-35.3378,143.5544,80.83,34,0,11.14
581,Lazaro Cardenas,MX,2021-01-12 00:19:01,17.9583,-102.2,78.42,65,0,4.18
582,Senanga,ZM,2021-01-12 00:19:01,-16.1167,23.2667,68.34,92,100,4.92
583,Lavrentiya,RU,2021-01-12 00:19:01,65.5833,-171.0,-12.14,82,100,10.25
584,Sylacauga,US,2021-01-12 00:18:33,33.1732,-86.2516,43.0,93,90,3.44
585,Turbat,PK,2021-01-12 00:19:02,26.0023,63.044,55.67,26,0,12.73
586,Gore,NZ,2021-01-12 00:19:02,-46.1028,168.9436,71.46,45,0,1.23
587,Lamu,KE,2021-01-12 00:19:02,-2.2717,40.902,78.8,78,75,8.05
588,Quixeramobim,BR,2021-01-12 00:19:03,-5.1992,-39.2928,78.4,69,78,7.2
589,Zapolyarnyy,RU,2021-01-12 00:19:03,69.4154,30.8136,8.6,85,75,11.5
590,Harper,LR,2021-01-12 00:16:23,4.375,-7.7169,78.4,85,97,7.76
591,Trindade,BR,2021-01-12 00:16:16,-16.6494,-49.4889,75.2,88,20,3.44
592,Grootfontein,NA,2021-01-12 00:19:04,-19.5667,18.1167,66.2,94,100,6.91
593,Narrabri,AU,2021-01-12 00:19:04,-30.3167,149.7833,82.4,42,0,4.61
594,Cap Malheureux,MU,2021-01-12 00:19:04,-19.9842,57.6142,79.0,86,98,8.99
595,Chardara,KZ,2021-01-12 00:19:04,41.2547,67.9692,37.56,67,20,4.92
596,Meulaboh,ID,2021-01-12 00:19:04,4.1363,96.1285,75.24,85,91,3.76
